Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Present_Age_CST,Customer_Since_year,AcceptedCmp
PhD,Married,72159.0,0,0,62,322.0,53.0,899,34,40,53,1,4,6,10,2,0,0,46,12,0
Graduation,Single,20180.0,0,0,27,18.0,42.0,24,15,20,18,1,2,1,4,7,0,0,48,11,0
Graduation,Together,61416.0,0,0,25,848.0,81.0,323,201,61,78,1,10,3,10,6,0,0,42,11,1
PhD,Single,49667.0,0,0,35,1181.0,26.0,120,17,13,39,2,5,10,5,8,0,1,69,12,1
PhD,Divorced,54237.0,0,1,48,267.0,3.0,30,4,0,57,4,5,2,5,6,0,0,67,11,0
Graduation,Together,38946.0,0,1,84,116.0,6.0,82,6,6,41,2,3,1,6,5,0,0,69,11,0
PhD,Together,65640.0,0,1,74,204.0,7.0,149,20,15,66,1,5,1,8,2,0,0,50,10,0
PhD,Married,52854.0,1,1,43,105.0,0.0,10,0,1,0,2,2,1,4,5,0,0,65,10,0
2n Cycle,Divorced,60161.0,0,1,17,584.0,44.0,212,46,8,177,3,11,4,8,8,0,0,59,12,0
Master,Single,91712.0,0,0,47,1225.0,24.0,746,94,29,48,0,9,7,11,3,0,1,77,11,1
Graduation,Together,42011.0,1,0,46,131.0,0.0,16,2,1,39,4,3,1,4,8,0,0,46,11,0
Graduation,Married,53359.0,1,1,4,173.0,4.0,30,3,6,41,4,5,1,4,7,0,0,48,11,0
Master,Together,43018.0,0,1,46,35.0,4.0,17,7,6,64,1,2,2,2,5,0,0,50,11,0
2n Cycle,Together,75774.0,1,0,27,340.0,21.0,134,258,14,56,1,7,5,8,4,0,0,43,10,0
Master,Widow,51529.0,0,1,14,400.0,4.0,35,6,0,22,2,9,1,5,8,0,0,75,11,0
Master,Divorced,38054.0,1,1,24,23.0,2.0,17,2,1,0,2,2,0,3,7,0,0,74,10,0
Graduation,Together,44964.0,1,1,35,19.0,1.0,17,2,0,2,1,1,0,3,8,0,0,44,12,0
PhD,Together,34320.0,1,0,66,4.0,1.0,9,3,0,0,1,1,0,2,8,0,0,38,10,0
2n Cycle,Married,23718.0,1,0,76,6.0,3.0,14,15,7,36,3,3,1,2,7,0,0,48,11,0
2n Cycle,Single,24336.0,1,0,82,1.0,6.0,2,8,2,12,1,1,0,2,7,0,0,43,12,0
2n Cycle,Married,63564.0,0,0,0,769.0,80.0,252,15,34,65,1,10,10,7,6,0,1,70,10,1
Master,Single,33168.0,0,1,0,80.0,1.0,37,0,1,3,3,2,1,4,7,0,0,59,12,0
Master,Divorced,63841.0,0,1,64,635.0,15.0,100,20,7,131,1,9,3,9,6,0,0,56,11,0
PhD,Together,49269.0,1,0,92,639.0,8.0,166,11,8,58,3,7,3,12,7,0,0,53,12,0
PhD,Married,60491.0,0,1,81,637.0,47.0,237,12,19,76,4,6,11,7,5,0,0,53,11,0
Master,Together,46106.0,1,1,84,30.0,0.0,8,2,0,14,1,1,1,2,6,0,0,48,10,0
Master,Single,75777.0,0,0,12,712.0,26.0,538,69,13,80,1,3,6,11,1,0,1,42,11,2
PhD,Married,160803.0,0,0,21,55.0,16.0,1622,17,3,4,15,0,28,1,0,0,0,42,12,0
Graduation,Married,42557.0,0,1,98,192.0,5.0,53,0,5,15,4,6,1,4,8,0,0,50,12,0
Graduation,Married,73691.0,0,1,58,707.0,21.0,250,85,43,73,2,6,2,8,2,0,0,53,11,1
Master,Married,27889.0,1,0,42,14.0,0.0,4,0,0,8,1,1,1,2,6,0,0,47,11,0
PhD,Together,68682.0,0,0,56,919.0,0.0,505,99,30,45,1,4,9,10,2,0,0,33,11,0
Graduation,Married,79410.0,0,0,19,658.0,80.0,483,123,13,13,1,3,2,5,1,0,0,63,10,0
Graduation,Single,57537.0,1,0,83,191.0,56.0,139,51,8,100,4,4,3,8,4,0,0,45,11,0
Graduation,Married,30368.0,0,1,97,35.0,0.0,13,2,0,2,2,2,0,3,8,0,0,47,11,0
Graduation,Together,28087.0,1,1,77,53.0,8.0,17,13,0,21,3,2,2,2,7,0,0,66,12,0
Graduation,Married,25410.0,1,0,48,2.0,2.0,4,13,13,4,1,1,0,4,4,0,0,51,11,0
Graduation,Married,67225.0,0,1,4,315.0,35.0,322,46,7,143,3,7,2,11,5,0,0,69,11,0
Master,Together,157733.0,1,0,37,39.0,1.0,9,2,0,8,0,1,0,1,1,0,0,53,11,0
Graduation,Single,78499.0,0,0,12,912.0,72.0,170,47,36,97,1,11,3,4,4,0,1,67,11,1
Master,Married,61872.0,0,1,81,330.0,5.0,159,36,27,16,4,4,4,9,4,0,0,54,11,0
Graduation,Together,44512.0,1,1,57,23.0,1.0,6,0,0,2,2,1,0,3,4,0,0,64,11,0
Master,Single,30523.0,2,1,0,5.0,0.0,3,0,0,5,1,1,0,2,7,0,0,66,11,0
Basic,Together,9722.0,1,0,7,6.0,17.0,16,6,16,42,4,3,1,3,8,0,1,51,12,0
Graduation,Married,59754.0,0,1,96,115.0,27.0,44,4,146,139,3,5,2,6,5,0,1,59,12,0
Graduation,Together,70321.0,0,0,6,303.0,23.0,751,82,26,191,1,6,5,13,4,0,1,77,11,0
Graduation,Married,44393.0,1,1,86,24.0,2.0,20,2,2,10,2,1,0,4,4,0,0,59,11,0
Graduation,Married,22063.0,1,0,43,7.0,10.0,13,3,11,11,2,2,0,3,7,0,0,52,11,0
Graduation,Married,71107.0,0,1,61,533.0,10.0,217,198,174,195,2,7,6,13,4,0,0,73,11,0
Graduation,Married,26067.0,1,0,49,22.0,2.0,18,0,2,12,3,3,0,3,8,0,0,50,11,0
Graduation,Married,39922.0,1,0,30,29.0,12.0,59,19,1,36,2,3,0,4,8,0,0,41,11,0
PhD,Together,34230.0,1,1,72,15.0,0.0,4,0,0,2,1,1,0,2,7,0,0,59,12,0
Master,Married,35641.0,1,0,11,63.0,3.0,67,8,9,28,2,3,1,4,7,0,1,52,11,0
PhD,Single,30298.0,0,0,48,6.0,3.0,12,6,1,0,1,1,1,3,3,0,0,39,10,0
2n Cycle,Together,46344.0,0,1,28,233.0,20.0,57,8,20,91,4,7,1,5,7,0,0,52,12,0
2n Cycle,Married,78497.0,0,0,44,207.0,26.0,447,75,0,223,1,5,7,12,2,0,0,73,11,1
2n Cycle,Married,27733.0,1,0,16,0.0,7.0,5,26,2,17,2,2,0,3,7,0,0,43,11,0
Graduation,Divorced,61250.0,0,1,49,382.0,81.0,65,60,26,59,6,5,2,12,5,0,0,65,12,0
2n Cycle,Together,49669.0,1,0,97,166.0,5.0,107,11,8,29,2,5,1,6,6,0,0,50,10,0
PhD,Married,69969.0,0,0,64,882.0,29.0,514,38,29,44,1,4,2,6,3,0,1,59,11,2
PhD,YOLO,48432.0,0,1,3,322.0,3.0,50,4,3,42,5,7,1,6,8,0,1,51,12,0
2n Cycle,Single,23830.0,0,0,3,1.0,8.0,6,4,8,16,1,1,0,3,7,0,0,37,10,0
PhD,Married,65846.0,0,0,68,562.0,81.0,276,80,40,81,1,6,3,6,4,0,0,79,11,0
Graduation,Married,51876.0,0,0,88,99.0,27.0,102,28,48,6,1,2,2,8,1,0,0,66,11,0
Master,Widow,78427.0,0,0,36,972.0,19.0,595,180,26,138,3,3,7,10,3,0,1,76,12,1
Master,Married,39791.0,0,1,89,85.0,15.0,27,13,13,21,2,3,1,4,7,0,0,53,11,0
Graduation,Divorced,57136.0,0,0,18,267.0,81.0,599,34,12,127,1,7,5,7,6,0,1,57,11,0
Graduation,Widow,79800.0,0,0,65,1060.0,21.0,530,32,0,224,1,5,11,5,3,0,1,69,12,3
Graduation,Together,70971.0,0,1,28,1001.0,17.0,572,93,125,17,7,11,11,5,7,0,1,64,12,0
Graduation,Married,72570.0,0,0,67,274.0,81.0,216,151,141,224,1,4,6,12,1,0,0,40,10,0
2n Cycle,Together,42033.0,1,1,95,11.0,1.0,4,2,0,7,1,1,0,2,7,0,0,53,12,0
PhD,Single,33419.0,0,1,76,56.0,0.0,12,0,0,18,2,2,0,4,7,0,0,62,11,0
Graduation,Divorced,82582.0,0,0,54,510.0,81.0,550,156,40,241,1,4,9,7,1,0,1,47,10,2
Graduation,Married,65747.0,0,1,96,346.0,17.0,48,23,13,13,4,8,1,6,6,0,0,55,10,1
Graduation,Together,30507.0,0,0,29,65.0,36.0,74,38,20,110,1,5,1,4,7,0,0,64,11,0
Master,Married,54197.0,0,1,16,162.0,6.0,37,6,13,13,2,1,3,6,1,0,0,64,10,0
Master,Divorced,48721.0,1,1,50,81.0,18.0,113,47,13,21,6,4,2,5,6,0,0,61,11,0
2n Cycle,Married,53233.0,0,1,18,28.0,0.0,9,3,0,0,1,1,0,3,4,0,0,67,10,0
PhD,Married,22554.0,1,1,38,27.0,0.0,10,0,0,4,4,2,0,4,5,0,0,69,12,0
Master,Divorced,52034.0,1,1,67,146.0,0.0,93,7,13,73,5,4,2,5,7,0,0,51,11,0
2n Cycle,Married,62972.0,0,1,39,313.0,15.0,47,20,0,192,2,7,4,3,6,0,1,69,12,0
PhD,Together,30351.0,1,0,19,14.0,0.0,24,3,3,2,1,3,0,2,9,0,1,50,11,0
Master,Married,38196.0,1,1,20,30.0,0.0,11,0,0,3,3,2,0,4,5,0,0,53,10,0
Graduation,Together,33590.0,2,1,65,4.0,0.0,2,0,0,2,1,1,0,2,7,0,0,50,11,0
Master,Married,62845.0,1,1,3,1099.0,0.0,45,0,0,34,11,3,4,10,8,0,0,75,12,1
Master,Single,36230.0,1,0,17,14.0,2.0,30,8,2,3,1,2,0,4,5,0,0,53,11,0
2n Cycle,Together,20193.0,0,0,18,8.0,8.0,22,24,11,9,1,1,1,4,4,0,0,33,12,0
2n Cycle,Together,26490.0,0,0,92,45.0,47.0,52,21,20,25,2,3,1,5,6,0,0,66,12,0
PhD,Married,45503.0,1,0,54,97.0,4.0,44,6,1,18,1,3,1,4,5,0,0,49,11,0
Graduation,Together,64090.0,0,1,8,316.0,58.0,161,76,51,135,1,6,9,4,5,0,1,68,11,0
Basic,Together,22390.0,0,0,49,0.0,1.0,4,15,1,5,1,1,0,2,7,0,0,55,11,0
Graduation,Single,24762.0,1,0,16,6.0,10.0,12,3,15,40,3,3,1,2,8,0,1,52,10,1
PhD,Single,48432.0,0,1,3,322.0,3.0,50,4,3,42,5,7,1,6,8,0,1,51,12,0
Graduation,Together,60905.0,0,1,27,208.0,17.0,76,36,17,38,2,3,3,7,2,0,0,74,11,0
PhD,Married,44325.0,0,1,69,516.0,0.0,21,0,0,5,4,8,2,7,8,0,0,52,11,1
2n Cycle,Single,36975.0,1,0,50,10.0,6.0,11,0,4,2,1,1,0,3,7,0,0,46,11,0
Graduation,Together,36075.0,1,0,54,46.0,0.0,30,12,1,30,1,2,0,4,6,0,0,41,11,0
Master,Married,44159.0,1,0,85,167.0,2.0,62,24,13,7,4,4,1,6,5,0,0,54,10,0
PhD,Together,46681.0,0,2,52,269.0,15.0,69,15,19,38,2,4,6,4,5,0,0,76,11,0
Graduation,Married,42523.0,0,0,96,14.0,36.0,11,3,26,35,1,1,1,4,2,0,0,60,10,0
Master,Together,85738.0,0,0,41,913.0,26.0,376,17,26,13,1,3,6,11,1,0,0,46,10,2
Master,Together,59385.0,1,1,85,135.0,0.0,10,0,4,36,2,3,1,4,5,0,0,73,11,0
Graduation,Together,63381.0,0,1,78,571.0,50.0,142,33,50,159,4,4,5,13,2,0,0,64,12,0
Graduation,Divorced,25818.0,1,0,51,5.0,2.0,8,2,2,9,1,0,1,2,7,0,0,53,12,0
PhD,Widow,56551.0,1,1,48,67.0,4.0,32,17,2,16,3,2,1,4,4,0,0,74,10,0
Graduation,Married,14045.0,1,0,24,11.0,0.0,5,2,1,1,1,1,0,3,7,0,0,55,10,0
Master,Together,68148.0,0,0,86,389.0,66.0,408,37,57,85,1,4,4,6,2,0,0,67,11,0
2n Cycle,Single,75342.0,0,1,38,204.0,81.0,97,21,118,26,1,5,2,10,4,0,0,66,11,0
Graduation,Married,23957.0,1,0,47,2.0,1.0,18,20,11,16,1,2,0,3,6,0,1,49,12,0
2n Cycle,Married,23331.0,1,0,92,5.0,36.0,7,0,10,45,2,3,0,3,8,0,0,36,12,0
Graduation,Married,57113.0,1,1,45,182.0,4.0,33,0,2,42,6,4,1,5,7,0,0,46,11,0
Graduation,Married,67267.0,0,1,0,134.0,11.0,59,15,2,30,1,3,2,5,2,0,0,66,10,0
Master,Single,8820.0,1,1,52,12.0,0.0,13,4,2,4,4,3,0,3,8,0,0,72,11,0
PhD,Single,46734.0,1,2,86,100.0,1.0,39,6,1,76,4,3,2,3,6,0,0,58,11,1
Graduation,Together,34074.0,1,1,69,135.0,1.0,41,10,1,67,5,3,3,3,6,0,0,72,11,1
PhD,Single,32303.0,0,1,63,35.0,0.0,2,0,0,2,2,1,0,4,5,0,0,54,10,0
Graduation,Together,54450.0,1,1,0,454.0,0.0,171,8,19,32,12,9,2,8,8,0,0,68,12,0
Basic,Married,30801.0,0,1,23,8.0,4.0,5,15,2,11,2,1,0,3,7,0,0,49,12,0
PhD,Married,61917.0,1,1,83,46.0,4.0,36,2,2,1,1,2,0,4,5,0,0,50,11,0
Graduation,Married,80067.0,0,0,82,519.0,17.0,813,27,173,51,1,4,6,6,2,0,0,70,11,1
Graduation,Together,16626.0,2,0,76,8.0,3.0,22,21,1,13,3,3,0,3,9,0,0,53,10,0
Graduation,Married,74985.0,0,0,8,587.0,51.0,898,247,0,86,1,3,6,7,2,0,0,47,12,0
2n Cycle,Divorced,31395.0,1,1,80,23.0,1.0,25,0,8,7,4,2,1,3,6,0,0,68,11,0
Master,Married,19510.0,2,0,63,9.0,0.0,7,3,4,7,2,1,0,3,7,0,0,39,11,0
Graduation,Divorced,63693.0,0,1,63,587.0,43.0,337,42,87,54,3,11,6,9,6,0,0,46,11,0
Graduation,Married,71391.0,0,1,50,336.0,81.0,274,46,123,141,5,6,5,12,3,0,0,68,11,0
Graduation,Married,39922.0,1,0,30,29.0,12.0,59,19,1,36,2,3,0,4,8,0,0,41,11,0
Graduation,Together,82427.0,0,0,35,482.0,81.0,509,104,107,107,1,3,5,12,1,0,0,58,10,1
Graduation,Divorced,62335.0,0,1,87,243.0,81.0,217,85,6,26,2,3,3,13,2,0,0,72,11,0
Graduation,Together,52117.0,0,1,55,112.0,10.0,107,30,0,20,2,5,2,4,7,0,0,59,12,0
Graduation,Married,52914.0,0,1,32,254.0,10.0,44,30,10,227,2,7,3,3,7,0,0,53,11,1
Graduation,Together,83145.0,0,0,14,777.0,35.0,731,39,137,114,1,5,9,11,2,0,1,50,12,1
Graduation,Together,34916.0,2,0,89,51.0,23.0,82,33,0,42,4,5,1,3,9,0,0,56,11,0
Graduation,Married,77981.0,1,0,78,138.0,81.0,204,16,126,60,3,7,4,7,5,0,0,52,11,0
PhD,Married,46374.0,0,1,1,408.0,0.0,21,0,0,17,3,7,1,7,8,0,1,50,10,2
Graduation,Married,75794.0,0,0,33,754.0,81.0,625,63,32,48,1,7,5,12,3,0,0,37,11,1
PhD,Together,76140.0,0,0,57,586.0,66.0,653,17,0,26,1,5,9,6,2,0,0,76,10,0
Graduation,Single,46344.0,1,1,38,11.0,1.0,6,2,1,6,2,1,1,2,5,0,0,70,10,0
Graduation,Single,45938.0,0,0,46,273.0,11.0,178,62,83,29,2,8,4,6,6,0,0,63,11,0
Graduation,Divorced,50002.0,0,1,21,443.0,5.0,71,21,16,82,2,8,2,7,7,0,0,70,11,0
Graduation,Single,22804.0,1,0,75,14.0,1.0,7,2,1,1,1,2,0,2,9,0,0,53,11,0
Graduation,Single,20587.0,1,0,39,2.0,3.0,6,4,1,9,1,1,1,2,7,0,0,54,10,0
PhD,Single,87188.0,0,0,73,910.0,81.0,724,49,74,55,1,10,2,6,3,0,1,41,11,0
Graduation,Together,64260.0,0,0,1,539.0,81.0,816,20,0,30,1,4,5,4,3,0,1,63,11,0
PhD,Married,36778.0,1,1,63,29.0,4.0,34,2,4,4,3,3,0,3,9,0,0,56,12,0
Master,Single,91172.0,0,0,94,162.0,28.0,818,0,28,56,0,4,3,7,3,0,1,34,11,4
PhD,Together,42731.0,1,0,64,159.0,2.0,51,6,2,24,3,4,1,5,5,0,0,55,11,0
PhD,Married,32644.0,1,0,38,239.0,3.0,141,0,7,23,4,7,1,6,8,0,0,51,11,1
Basic,Married,25965.0,0,0,29,2.0,2.0,11,41,7,11,1,2,0,3,8,0,0,44,12,0
Graduation,Together,38946.0,0,1,84,116.0,6.0,82,6,6,41,2,3,1,6,5,0,0,69,11,0
Graduation,Married,74190.0,0,1,49,151.0,81.0,86,168,91,64,2,4,2,11,2,0,0,49,10,0
Graduation,Single,66503.0,1,0,30,91.0,64.0,128,65,3,50,2,4,3,6,3,0,0,39,12,0
Master,Married,78710.0,0,1,42,721.0,0.0,152,119,50,50,3,7,6,12,4,0,0,47,10,0
Graduation,Divorced,70844.0,1,1,16,129.0,26.0,67,3,67,2,5,6,1,5,7,0,0,57,11,0
PhD,Married,57072.0,0,1,79,944.0,0.0,60,0,0,30,2,7,5,13,5,0,0,63,10,1
Master,Married,35178.0,1,0,10,23.0,1.0,13,2,2,18,1,1,1,2,7,0,1,53,11,1
PhD,Married,37633.0,1,1,49,13.0,4.0,20,0,0,1,2,1,0,3,9,0,0,67,12,0
Basic,Married,28249.0,0,0,80,1.0,9.0,7,2,14,10,1,2,0,3,6,0,0,63,10,0
2n Cycle,Married,15716.0,1,0,8,16.0,5.0,30,8,7,26,3,3,0,4,8,1,0,36,12,0
Graduation,Together,50200.0,1,1,70,266.0,6.0,51,8,6,64,6,7,1,5,8,0,0,48,11,0
Graduation,Married,60544.0,1,1,92,201.0,2.0,43,3,5,35,4,5,1,5,6,0,0,63,12,0
Graduation,Married,57045.0,0,1,40,296.0,13.0,104,11,13,17,3,4,2,9,3,0,0,74,12,0
Graduation,Divorced,32952.0,1,0,36,38.0,0.0,12,3,1,1,1,2,0,3,7,0,0,47,11,0
Graduation,Married,38680.0,1,0,97,11.0,0.0,36,15,5,12,1,2,0,3,7,0,0,40,11,0
Graduation,Together,19740.0,0,1,65,7.0,11.0,3,10,4,20,2,1,1,3,5,0,0,64,11,0
Graduation,Single,43602.0,1,1,45,19.0,5.0,12,10,3,19,3,3,1,2,6,0,0,58,10,0
Graduation,Married,69109.0,0,0,10,823.0,25.0,459,124,29,95,1,6,6,7,4,0,1,42,12,1
Master,Married,76234.0,0,1,21,519.0,50.0,167,130,0,41,1,8,3,11,3,0,0,52,10,1
Graduation,Single,57731.0,0,1,0,266.0,21.0,300,65,8,44,4,8,8,6,6,0,0,55,12,0
Basic,Together,24594.0,1,0,94,1.0,3.0,6,10,0,9,1,1,0,3,5,0,0,45,11,0
PhD,Together,28764.0,1,1,16,8.0,0.0,3,0,0,1,1,1,0,2,8,0,0,58,10,1
Master,Single,45183.0,0,0,33,219.0,3.0,60,12,9,12,1,4,1,7,7,0,0,62,11,1
Graduation,Single,36108.0,1,0,68,141.0,8.0,129,3,11,47,3,7,1,4,9,0,0,40,11,1
PhD,Together,32583.0,1,1,10,5.0,0.0,3,0,0,1,1,1,0,2,7,0,0,63,10,0
Graduation,Single,90273.0,0,0,32,704.0,81.0,853,120,74,111,1,5,6,7,2,0,1,33,11,3
Basic,Single,15056.0,1,1,76,6.0,12.0,3,21,6,40,5,2,2,3,5,0,0,66,11,0
Graduation,Together,67605.0,0,0,84,336.0,28.0,282,184,54,54,1,2,8,6,1,0,0,37,11,0
2n Cycle,Together,25315.0,1,0,46,1.0,9.0,8,11,3,22,3,3,0,3,8,0,0,47,11,0
PhD,Married,49544.0,1,0,0,308.0,0.0,73,0,0,23,2,5,1,8,7,0,0,48,11,0
Master,Single,39763.0,1,0,9,80.0,1.0,60,4,6,16,2,5,1,2,9,0,1,53,11,0
Master,Single,77598.0,0,0,53,1193.0,33.0,281,129,66,33,1,7,5,13,3,0,0,81,11,1
Graduation,Married,30096.0,1,0,30,5.0,3.0,11,12,5,9,1,2,0,3,6,0,0,41,10,0
Graduation,Married,34961.0,1,0,77,45.0,2.0,26,4,1,1,3,3,1,3,7,0,0,51,10,0
2n Cycle,Married,62466.0,0,1,13,129.0,81.0,259,168,121,83,5,6,3,12,4,0,0,54,10,0
2n Cycle,Together,38683.0,1,0,80,46.0,35.0,69,84,41,66,6,4,1,6,7,0,0,35,12,0
2n Cycle,Together,75484.0,0,1,50,378.0,81.0,259,197,194,34,2,7,3,6,4,0,0,48,12,0
PhD,Married,30396.0,1,0,22,15.0,0.0,6,0,1,12,2,1,1,2,7,0,1,55,10,1
PhD,Married,37126.0,1,0,9,45.0,3.0,9,4,4,7,1,1,2,2,6,0,1,53,10,1
Graduation,Together,29604.0,1,0,88,7.0,6.0,13,7,6,14,1,1,0,3,9,0,0,36,11,1
Graduation,Single,74293.0,0,0,66,375.0,81.0,335,93,91,81,1,5,4,6,2,0,0,31,10,0
PhD,Together,70123.0,0,0,27,1225.0,0.0,396,23,0,0,1,5,7,4,3,0,0,41,11,2
Graduation,Together,15345.0,1,0,51,5.0,2.0,16,3,2,19,2,1,1,2,8,0,1,40,12,0
2n Cycle,Married,32146.0,1,0,16,26.0,3.0,23,4,7,3,2,2,0,4,6,0,0,41,10,0
PhD,Divorced,32173.0,0,1,0,18.0,0.0,2,0,0,2,1,1,0,3,4,0,0,66,11,0
Master,Single,70379.0,0,1,84,553.0,25.0,142,65,67,8,3,6,3,13,4,0,0,48,11,0
Graduation,Divorced,70647.0,0,1,65,561.0,81.0,171,25,123,114,2,4,7,13,2,0,0,57,12,0
PhD,Single,82800.0,0,0,23,1006.0,22.0,115,59,68,45,1,7,6,12,3,0,1,78,12,2
Graduation,Divorced,49160.0,0,1,29,122.0,21.0,43,25,10,15,2,3,1,6,6,0,0,75,11,0
PhD,Together,29732.0,1,0,23,25.0,0.0,8,0,1,4,1,2,0,2,9,0,0,53,10,0
Graduation,Married,48192.0,0,0,76,1039.0,43.0,204,153,58,29,3,2,8,12,8,0,1,66,11,3
Graduation,Married,44989.0,0,1,26,98.0,0.0,106,49,10,106,5,5,1,5,6,0,0,50,12,0
Basic,Married,24279.0,0,0,6,16.0,36.0,21,20,62,108,1,4,1,3,8,0,0,34,12,0
Graduation,Single,72258.0,0,1,28,522.0,0.0,522,227,120,134,2,6,9,5,2,0,0,53,11,0
Graduation,Married,70886.0,1,0,65,407.0,70.0,239,103,88,53,1,5,4,4,2,0,0,53,11,0
Graduation,Divorced,69142.0,0,1,50,448.0,4.0,34,6,4,39,3,8,1,7,5,0,0,72,10,1
Graduation,Single,30828.0,1,0,16,16.0,11.0,15,2,0,12,2,1,1,4,3,0,0,44,11,0
Graduation,Single,62535.0,0,1,13,163.0,48.0,90,0,45,52,1,3,2,8,3,0,0,69,11,0
PhD,Together,66426.0,0,1,14,1043.0,24.0,97,32,24,157,2,3,5,10,6,0,0,63,11,0
Graduation,Single,91065.0,0,0,33,822.0,81.0,108,179,137,114,1,7,9,9,3,0,1,43,11,2
PhD,Divorced,41437.0,1,1,5,29.0,0.0,2,0,0,1,1,1,0,3,7,0,0,67,12,0
Master,Together,62499.0,1,0,0,140.0,4.0,61,0,13,4,2,3,1,6,4,0,0,45,11,0
Graduation,Single,37697.0,1,0,82,34.0,6.0,21,11,4,8,1,2,1,3,6,0,0,48,10,0
Graduation,Married,59594.0,0,1,74,457.0,4.0,29,0,0,9,1,8,1,7,7,0,0,59,12,1
Graduation,Married,65492.0,0,0,73,247.0,81.0,295,210,85,47,2,4,7,13,2,0,0,65,10,0
Graduation,Divorced,23272.0,0,0,29,19.0,3.0,6,4,2,12,1,1,0,3,4,0,0,71,11,0
Graduation,Married,7500.0,0,1,61,5.0,2.0,3,3,0,5,1,1,0,2,8,0,0,45,12,0
Graduation,Married,37971.0,1,0,97,5.0,4.0,10,2,2,7,1,1,0,3,8,0,0,51,11,0
Graduation,Together,70666.0,0,0,29,398.0,40.0,367,119,122,30,1,7,4,4,4,0,0,76,11,0
PhD,Together,70038.0,0,0,54,587.0,54.0,348,71,54,130,1,4,4,8,2,0,0,42,11,0
Graduation,Together,48070.0,0,1,33,373.0,14.0,83,6,9,19,3,8,2,6,7,1,0,74,11,0
Graduation,Together,76005.0,0,0,72,983.0,20.0,389,240,50,40,1,3,5,13,6,0,0,69,11,1
Graduation,Single,30822.0,1,0,92,3.0,9.0,13,2,12,12,1,1,0,3,7,0,0,55,11,0
PhD,Single,31626.0,1,0,12,39.0,1.0,9,2,1,34,1,2,1,2,7,0,1,46,11,1
PhD,Married,82017.0,0,0,58,184.0,23.0,446,30,23,23,1,5,4,7,2,0,1,67,12,3
PhD,Married,87171.0,0,0,27,1001.0,44.0,107,58,44,44,1,6,7,11,2,0,0,43,11,2
Master,Single,86424.0,0,0,12,387.0,68.0,569,89,45,68,1,6,9,12,1,0,0,68,10,0
Graduation,Married,30675.0,1,0,14,10.0,2.0,16,11,2,21,1,1,0,3,8,0,0,52,12,0
2n Cycle,Married,70924.0,0,0,41,635.0,81.0,254,132,152,76,1,6,6,7,3,0,0,59,10,1
Graduation,Married,66303.0,0,1,56,1090.0,12.0,96,16,12,60,4,3,4,11,8,0,0,53,11,1
Graduation,Married,38988.0,1,2,90,164.0,24.0,103,12,3,42,7,5,1,6,8,0,0,52,12,0
PhD,Together,65968.0,0,1,12,376.0,9.0,83,19,4,4,2,5,4,7,3,0,0,54,10,0
Graduation,Single,34824.0,0,0,65,4.0,2.0,11,2,0,4,1,1,0,2,6,0,0,29,10,0
PhD,Divorced,25509.0,1,0,15,40.0,3.0,30,10,7,11,3,3,0,3,9,0,1,50,12,0
Graduation,Single,75922.0,0,0,60,265.0,81.0,553,224,23,92,1,4,4,9,1,0,0,56,11,0
PhD,Married,70356.0,0,0,20,1225.0,16.0,249,43,16,33,2,10,6,9,6,0,0,79,12,0
Master,Single,60482.0,0,1,81,255.0,43.0,134,37,14,24,1,7,2,7,7,0,0,48,11,0
Graduation,Divorced,71022.0,0,1,30,909.0,12.0,278,0,12,242,3,5,2,11,8,0,0,46,10,1
Master,Together,53253.0,1,1,61,216.0,9.0,57,20,9,125,7,4,3,5,5,0,0,49,11,0
2n Cycle,Divorced,63998.0,0,0,42,176.0,29.0,818,0,33,112,1,7,6,11,4,0,1,72,11,0
PhD,Together,28440.0,1,0,87,38.0,1.0,24,0,0,0,1,2,0,3,8,0,0,50,11,0
PhD,Divorced,35860.0,1,1,37,15.0,0.0,8,4,2,20,2,1,1,2,5,0,1,51,10,1
PhD,Widow,76842.0,0,0,37,605.0,10.0,345,84,54,32,1,1,8,7,0,0,0,74,10,0
Master,Married,68657.0,0,0,4,482.0,34.0,471,119,68,22,1,3,5,9,7,0,0,78,11,0
Graduation,Together,41452.0,1,1,86,13.0,0.0,3,0,0,0,1,1,0,2,7,0,0,71,11,0
Master,Single,41020.0,0,0,68,112.0,1.0,54,7,7,36,1,3,2,4,3,0,0,37,11,0
Master,Married,53761.0,1,1,7,158.0,0.0,76,13,7,71,6,4,4,3,5,0,0,52,11,0
Master,Divorced,29435.0,1,1,11,70.0,3.0,37,4,2,64,4,3,2,2,9,0,1,58,12,0
2n Cycle,Together,52203.0,0,0,36,488.0,21.0,238,56,108,28,1,8,7,11,6,0,0,74,12,0
Graduation,Single,83273.0,1,2,98,433.0,81.0,650,16,102,102,10,4,6,9,7,0,0,54,12,0
Graduation,Together,64961.0,0,1,97,382.0,81.0,276,75,124,38,2,6,4,4,3,0,0,66,12,0
PhD,Single,51381.5,1,0,82,23.0,0.0,15,0,2,7,2,3,0,3,6,0,0,43,11,0
Graduation,Single,30081.0,0,1,27,36.0,0.0,2,0,0,4,1,1,0,3,7,0,0,63,11,0
